Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance,Ground Clearance (range),Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Suzuki,xbee mz leather pkg,2024,Hybrid,,,,,11750000.0,,,
Suzuki,xbee safety,2018,Hybrid,,,,,,,9500000.0,
Suzuki,zen lxi,2006,Petrol,,,,,,,,2650000.0
Tata,207d,2006,Diesel,,,,,,,1759800.0,
Tata,genx nano,2016,Petrol,,,,,,,2350000.0,
Tata,indica,2015,Petrol,,,,,,,2845000.0,1835000.0
Tata,indica,2007,Petrol,,,,,,,2845000.0,1835000.0
Tata,indica,2005,Petrol,,,,,,,2845000.0,1835000.0
Tata,indica,2004,Petrol,,,,,,,2845000.0,1835000.0
Tata,indica ev2,2015,Petrol,,,,,,,3090000.0,3090000.0
Tata,indica lxi,2003,Petrol,,,,,,,,1670000.0
Tata,indigo,2007,Diesel,,,,,,,,2310000.0
Tata,indigo,2006,Diesel,,,,,,,,2310000.0
Tata,nano,2016,Petrol,,,,,,2045000.0,1747500.0,1578000.0
Tata,nano,2015,Petrol,,,,,,2045000.0,1747500.0,1578000.0
Tata,nano,2012,Petrol,,,,,,2045000.0,1747500.0,1578000.0
Tata,nano,2011,Petrol,,,,,,2045000.0,1747500.0,1578000.0
Tata,nano cx,2012,Petrol,,,,,,,1150000.0,1390000.0
Tata,nano cx,2011,Petrol,,,,,,,1150000.0,1390000.0
Tata,nano twist,2014,Petrol,,,,,,,,1850000.0
Tata,nexon,2018,Petrol,,,,,,,,8800000.0
Tata,tiago,2023,Electric,,,,,,7800000.0,,
Tata,xenon,2015,Diesel,,,,,,3200000.0,2600000.0,2600000.0
Tata,xenon,2012,Diesel,,,,,,3200000.0,2600000.0,2600000.0
Tata,xenon slip diperencel,2011,Diesel,,,,,,,,6500000.0
Tesla,model 3,2024,Electric,,,,,36666666.0,,,
Tesla,model 3 facelift,2024,Electric,,,,,39500000.0,,,
Tesla,model 3 highland facelift,2024,Electric,,,,,32490000.0,,,
Tesla,model 3 premium,2024,Electric,,,,,46500000.0,,,
Tesla,model 3 v8,2024,Electric,,,,,34000000.0,,,
Tesla,model s,2016,Electric,,,,,,37250000.0,40000000.0,
Tesla,model s,2015,Electric,,,,,,37250000.0,40000000.0,
Tesla,model y,2024,Electric,,,,,32725000.0,,,
Tesla,model y,2023,Electric,,,,,32725000.0,,,
Tesla,model y long range,2024,Electric,,,,,32490000.0,,,
Tesla,model y premium editions,2024,Electric,,,,,31950000.0,,,
Toyota,121 g garde,2002,Petrol,,,,,,,,6900000.0
Toyota,4runner tz-g,2023,Diesel,,,,,,1.0,,
Toyota,4runner vx,2024,Diesel,,,,,1.0,,,
Toyota,allion,2018,Petrol,,,,,,,11876667.0,10146667.0
Toyota,allion,2017,Petrol,,,,,,,11876667.0,10146667.0
Toyota,allion,2011,Petrol,,,,,,,11876667.0,10146667.0
Toyota,allion,2010,Petrol,,,,,,,11876667.0,10146667.0
Toyota,allion,2008,Petrol,,,,,,,11876667.0,10146667.0
Toyota,allion 240,2007,Petrol,,,,,,,,8031667.0
Toyota,allion 240,2005,Petrol,,,,,,,,8031667.0
Toyota,allion 240,2002,Petrol,,,,,,,,8031667.0
Toyota,allion 240 g-grade,2004,Petrol,,,,,,,,7790000.0
Toyota,allion 260,2013,Petrol,,,,,,,,11041500.0
Toyota,allion 260,2011,Petrol,,,,,,,,11041500.0
Toyota,allion 260,2010,Petrol,,,,,,,,11041500.0
Toyota,allion 260,2007,Petrol,,,,,,,,11041500.0
Toyota,allion 260 g plus,2013,Petrol,,,,,,,,12990000.0
Toyota,allion 260 g plus package,2014,Petrol,,,,,,,,13290000.0
Toyota,allion 260g,2017,Petrol,,,,,,,16400000.0,
Toyota,allion a15 g grade,2008,Petrol,,,,,,,,9125000.0
Toyota,allion g,2016,Petrol,,,,,,,,12825000.0
Toyota,allion g,2010,Petrol,,,,,,,,12825000.0
Toyota,allion g grade,2012,Petrol,,,,,,,,11250000.0
Toyota,allion g plus,2018,Petrol,,,,,,,,15500000.0
Toyota,allion g plus,2017,Petrol,,,,,,,16125000.0,
Toyota,allion g plus,2016,Petrol,,,,,,,16125000.0,
Toyota,allion g plus 1.5,2014,Petrol,,,,,,,13600000.0,
Toyota,allion nzt 260,2018,Petrol,,,,,,,,15950000.0
Toyota,allion nzt 260,2016,Petrol,,,,,,,,15950000.0
Toyota,alphard advance premium,2015,Hybrid,,,,,,,,18800000.0
Toyota,alphard executive launge pre,2025,Hybrid,,,,,77450000.0,,,
Toyota,alphard executive lo,2016,Hybrid,,,,,,49500000.0,,
Toyota,alphard executive lounge,2025,Hybrid,,,,,72500000.0,,,
Toyota,alphard executive lounge,2024,Hybrid,,,,,69928571.0,,,
Toyota,aqua,2018,Petrol,,,,,,,8690000.0,8129167.0
Toyota,aqua,2015,Hybrid,,,,,7890000.0,,8455000.0,8494714.0
Toyota,aqua,2014,Petrol,,,,,,,8690000.0,8129167.0
Toyota,aqua,2013,Petrol,,,,,,,8690000.0,8129167.0
Toyota,aqua,2012,Petrol,,,,,,,8690000.0,8129167.0
Toyota,aqua aquaâ z,2025,Hybrid,,,,,15200000.0,,,
Toyota,aqua eagle eye,2018,Hybrid,,,,,,,10975000.0,
Toyota,aqua eagle eye-body kit,2017,Hybrid,,,,,,,11000000.0,
Toyota,aqua face,2022,Hybrid,,,,,,14300000.0,,
Toyota,aqua facelift-eagle eye,2017,Hybrid,,,,,,,10650000.0,
Toyota,aqua g,2024,Hybrid,,,,,13200000.0,14500000.0,,8050000.0
Toyota,aqua g,2022,Hybrid,,,,,13200000.0,14500000.0,,8050000.0
Toyota,aqua g,2014,Petrol,,,,,,,,8725000.0
Toyota,aqua g,2013,Hybrid,,,,,13200000.0,14500000.0,,8050000.0
Toyota,aqua g,2012,Petrol,,,,,,,,8725000.0
Toyota,aqua g - grade,2014,Hybrid,,,,,,,8975000.0,
Toyota,aqua g - limited,2013,Hybrid,,,,,,,,8000000.0
Toyota,aqua g grade,2022,Hybrid,,,,,,14290000.0,,
Toyota,aqua g grade,2015,Hybrid,,,,,,8490000.0,,8199231.0
Toyota,aqua g grade,2014,Petrol,,,,,,,,8116667.0
Toyota,aqua g grade,2013,Petrol,,,,,,,,8116667.0
Toyota,aqua g grade,2012,Petrol,,,,,,,,8116667.0
Toyota,aqua g limited,2013,Hybrid,,,,,,,,8212500.0
Toyota,aqua g limited,2012,Hybrid,,,,,,,,8212500.0
Toyota,aqua g sport,2015,Petrol,,,,,,,7000000.0,
Toyota,aqua g sport,2014,Hybrid,,,,,,,8262500.0,
Toyota,aqua gr sport,2024,Hybrid,,,,,15300000.0,,,
Toyota,aqua gr sport,2023,Hybrid,,,,,15300000.0,,,
Toyota,aqua gr sport 4way camera,2024,Petrol,,,,,16975000.0,,,
Toyota,aqua grade s,2012,Petrol,,,,,,,,7500000.0
Toyota,aqua gs,2014,Hybrid,,,,,,,9275000.0,
Toyota,aqua limited edition,2013,Hybrid,,,,,,,,7800000.0
Toyota,aqua prius c,2012,Petrol,,,,,,,8200000.0,
Toyota,aqua s,2012,Hybrid,,,,,,,,7675000.0
Toyota,aqua s class,2015,Hybrid,,,,,,9000000.0,,
Toyota,aqua s grad,2013,Hybrid,,,,,,,,7700000.0
Toyota,aqua s grade,2015,Hybrid,,,,,,,9212500.0,8017500.0
Toyota,aqua s grade,2014,Hybrid,,,,,,,9212500.0,8017500.0
Toyota,aqua s grade,2013,Petrol,,,,,,,,7737500.0
Toyota,aqua s grade,2012,Petrol,,,,,,,,7737500.0
Toyota,aqua s grade 2014,2012,Hybrid,,,,,,,,7875000.0
Toyota,aqua s limited,2014,Hybrid,,,,,,,,7973750.0
Toyota,aqua s limited,2013,Petrol,,,,,,,,7950000.0
Toyota,aqua s limited,2012,Hybrid,,,,,,,,7973750.0
Toyota,aqua urban,2015,Hybrid,,,,,,,,9145000.0
Toyota,aqua urban 'g' grade,2016,Hybrid,,,,,,,,9550000.0
Toyota,aqua x,2024,Hybrid,,,,,12700000.0,,9800000.0,9550000.0
Toyota,aqua x,2015,Hybrid,,,,,12700000.0,,9800000.0,9550000.0
Toyota,aqua x urban,2015,Petrol,,,,,,,,9592500.0
Toyota,aqua x urban s grade,2015,Hybrid,,,,,,,8965000.0,
Toyota,aqua x urban soft leather,2015,Hybrid,,,,,,,,9475000.0
Toyota,aqua x-urban anniversary,2015,Hybrid,,,,,,,,9290000.0
Toyota,aqua z,2024,Hybrid,,,,,14000000.0,,,
Toyota,auris hatchback,2016,Petrol,,,,,,11500000.0,,
Toyota,avanza,2011,Petrol,,,,,,,,6000000.0
Toyota,avanza g grade,2011,Petrol,,,,,,,,6790000.0
Toyota,axio,2019,Petrol,,,,,,,14980000.0,
Toyota,axio,2018,Hybrid,,,,,,,12020000.0,11277273.0
Toyota,axio,2017,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio,2016,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio,2015,Hybrid,,,,,,,12020000.0,11277273.0
Toyota,axio,2014,Hybrid,,,,,,,12020000.0,11277273.0
Toyota,axio,2013,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio,2009,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio,2008,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio,2007,Petrol,,,,,,,13233333.0,9272273.0
Toyota,axio 141,2010,Petrol,,,,,,,9150000.0,7750000.0
Toyota,axio 141,2008,Petrol,,,,,,,9150000.0,7750000.0
Toyota,axio 141 g grade,2010,Petrol,,,,,,,,8500000.0
Toyota,axio 141 x limited,2010,Petrol,,,,,,,,8300000.0
Toyota,axio 165 g grade,2016,Hybrid,,,,,,,,12500000.0
Toyota,axio 2018,2017,Hybrid,,,,,,,12600000.0,
Toyota,axio corolla 1.5l,2024,Petrol,,,,,17150000.0,,,
Toyota,axio corolla g grade,2025,Hybrid,,,,,17250000.0,,,
Toyota,axio ex edition,2022,Hybrid,,,,,,15500000.0,,
Toyota,axio face,2015,Hybrid,,,,,,,,10800000.0
Toyota,axio fielder g,2014,Hybrid,,,,,,,,9525000.0
Toyota,axio g,2016,Hybrid,,,,,,,,11321667.0
Toyota,axio g,2015,Petrol,,,,,,,,10950000.0
Toyota,axio g grade,2024,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2023,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2022,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2018,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2017,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2016,Petrol,,,,,,,8675000.0,10255000.0
Toyota,axio g grade,2015,Hybrid,,,,,,,,11290000.0
Toyota,axio g grade,2014,Hybrid,,,,,17040000.0,14420000.0,12525000.0,11252500.0
Toyota,axio g grade,2011,Petrol,,,,,,,8675000.0,10255000.0
Toyota,axio g grade,2007,Petrol,,,,,,,8675000.0,10255000.0
Toyota,axio g grade 161,2014,Hybrid,,,,,,,,9750000.0
Toyota,axio g grade limited,2025,Hybrid,,,,,16995000.0,,,
Toyota,axio g grade shell,2015,Hybrid,,,,,,,,11500000.0
Toyota,axio g limited,2010,Petrol,,,,,,,,8290000.0
Toyota,axio g-grade,2007,Petrol,,,,,,,,8325000.0
Toyota,axio grade,2014,Hybrid,,,,,,,11200000.0,
Toyota,axio nke 165,2022,Hybrid,,,,,,17000000.0,,
Toyota,axio nke 165 ex,2025,Hybrid,,,,,15800000.0,,,
Toyota,axio non,2017,Petrol,,,,,,,10637500.0,
Toyota,axio non,2013,Petrol,,,,,,,10637500.0,
Toyota,axio non 161,2013,Petrol,,,,,,,,9250000.0
Toyota,axio push start safety,2016,Hybrid,,,,,,,,11390000.0
Toyota,axio wxb,2018,Hybrid,,,,,,,13533333.0,13310000.0
Toyota,axio wxb,2017,Petrol,,,,,,,13690000.0,13025000.0
Toyota,axio wxb,2016,Petrol,,,,,,,13690000.0,13025000.0
Toyota,axio wxb 50th anniversary,2016,Hybrid,,,,,,,,12900000.0
Toyota,axio wxb anniversary,2017,Hybrid,,,,,,,,12800000.0
Toyota,axio wxb cbj,2019,Hybrid,,,,,,,13800000.0,
Toyota,axio wxp,2016,Hybrid,,,,,,,13200000.0,
Toyota,axio x,2014,Hybrid,,,,,,,9850000.0,9850000.0
Toyota,axio x grade,2015,Hybrid,,,,,,,,10612500.0
Toyota,axio x grade,2014,Hybrid,,,,,,,,10612500.0
Toyota,axio x grade,2013,Petrol,,,,,,,9500000.0,7900000.0
Toyota,axio x grade,2009,Petrol,,,,,,,8490000.0,
Toyota,axio x grade,2008,Petrol,,,,,,,,7650000.0
Toyota,axio x grade,2007,Petrol,,,,,,,9500000.0,7900000.0
Toyota,axio x limited,2015,Hybrid,,,,,,,10200000.0,
Toyota,axio x limited,2011,Petrol,,,,,,,,8375000.0
Toyota,axio x limited,2008,Petrol,,,,,,,,8350000.0
Toyota,axio x mint condition,2007,Petrol,,,,,,,,7850000.0
Toyota,belta,2010,Petrol,,,,,,,,7015000.0
Toyota,belta,2009,Petrol,,,,,,,,7015000.0
Toyota,belta,2008,Petrol,,,,,,,,7015000.0
Toyota,belta,2007,Petrol,,,,,,,,7015000.0
Toyota,belta 1.3l,2007,Petrol,,,,,,,,7090000.0
Toyota,belta 1300cc,2009,Petrol,,,,,,,7425000.0,
Toyota,camry,2014,Petrol,,,,,,18500000.0,,
Toyota,camry 60th anniversary,2013,Hybrid,,,,,,,,16250000.0
Toyota,camry av50 body,2012,Hybrid,,,,,,,,11950000.0
Toyota,chr,2023,Petrol,,,,,18900000.0,15566667.0,15650000.0,12900000.0
Toyota,chr,2019,Petrol,,,,,18900000.0,15566667.0,15650000.0,12900000.0
Toyota,chr,2018,Petrol,,,,,18900000.0,15566667.0,15650000.0,12900000.0
Toyota,chr,2017,Petrol,,,,,18900000.0,15566667.0,15650000.0,12900000.0
Toyota,chr bruno,2019,Petrol,,,,,,,15950000.0,
Toyota,chr gr sport black,2023,Petrol,,,,,20800000.0,,,
Toyota,chr gt,2018,Petrol,,,,,,,13793750.0,
Toyota,chr gt,2017,Petrol,,,,,,,13793750.0,
Toyota,chr gt 2wd,2018,Petrol,,,,,,,14950000.0,
Toyota,chr gt boost impulse,2018,Petrol,,,,,,14485000.0,,
Toyota,chr gt boost kit,2018,Petrol,,,,,,,15350000.0,
Toyota,chr gt bruno neuro pkg,2023,Petrol,,,,,18450000.0,,,
Toyota,chr gt mode nero safety+,2023,Petrol,,,,,17990000.0,,,
Toyota,chr gt nero,2023,Petrol,,,,,19000000.0,,,
Toyota,chr gt ngx 10,2018,Petrol,,,,,,,14875000.0,14875000.0
Toyota,chr gt ngx10 safety +,2023,Petrol,,,,,18790000.0,,,
Toyota,chr nero black,2022,Petrol,,,,,,,17750000.0,
Toyota,chr ngx,2018,Petrol,,,,,,,14700000.0,
Toyota,chr ngx 10,2019,Petrol,,,,,,,15000000.0,
Toyota,chr ngx 10 2wd,2018,Petrol,,,,,,,,14100000.0
Toyota,chr ngx 10 eagles eye,2019,Petrol,,,,,,,15850000.0,
Toyota,chr ngx 10(2wd),2018,Petrol,,,,,,,14950000.0,14950000.0
Toyota,chr ngx 50,2018,Petrol,,,,,,,14500000.0,
Toyota,chr ngx-10,2019,Petrol,,,,,,17350000.0,,
Toyota,chr ngx10,2018,Petrol,,,,,,14900000.0,14950000.0,
Toyota,chr ngx10 2wd,2018,Petrol,,,,,,,15200000.0,
Toyota,chr ngx10 2wd gt,2018,Petrol,,,,,,15500000.0,,
Toyota,chr ngx10 gt,2023,Petrol,,,,,18322500.0,,,
Toyota,chr ngx10 gt 2 wheel dri,2023,Petrol,,,,,18690000.0,,,
Toyota,chr ngx50,2018,Petrol,,,,,,14950000.0,13495000.0,
Toyota,chr ngx50,2017,Petrol,,,,,,14950000.0,13495000.0,
Toyota,chr ngx50 gt,2017,Petrol,,,,,,,14200000.0,
Toyota,chr nxg 10,2018,Petrol,,,,,,,,13900000.0
Toyota,corolla,2023,Hybrid,,,,,25500000.0,,,
Toyota,corolla,2014,Petrol,,,,,,13750000.0,,6566667.0
Toyota,corolla,2008,Petrol,,,,,,13750000.0,,6566667.0
Toyota,corolla,2005,Petrol,,,,,,13750000.0,,6566667.0
Toyota,corolla,2004,Petrol,,,,,,13750000.0,,6566667.0
Toyota,corolla,2003,Diesel,,,,,,,,5600000.0
Toyota,corolla 1.5l sedan,2024,Petrol,,,,,18790000.0,,,
Toyota,corolla 121,2006,Petrol,,,,,,,,6466667.0
Toyota,corolla 121,2001,Petrol,,,,,,,,6466667.0
Toyota,corolla 121 g grade,2002,Petrol,,,,,,,,6150000.0
Toyota,corolla 121 g grade,2000,Petrol,,,,,,,,6150000.0
Toyota,corolla 121 g limited,2006,Petrol,,,,,,,,6750000.0
Toyota,corolla 121 lx limited,2006,Petrol,,,,,,,,6900000.0
Toyota,corolla 121 x grade,2002,Petrol,,,,,,,,6690000.0
Toyota,corolla 141,2008,Petrol,,,,,,,,7091667.0
Toyota,corolla 141 gli,2013,Petrol,,,,,,,9290000.0,
Toyota,corolla 141 lx,2008,Petrol,,,,,,,,7790000.0
Toyota,corolla 141 xli,2011,Diesel,,,,,,,,7650000.0
Toyota,corolla ae110,2000,Petrol,,,,,,,,5000000.0
Toyota,corolla ax10,2008,Petrol,,,,,,,,7700000.0
Toyota,corolla axio,2023,Petrol,,,,,17500000.0,,,
Toyota,corolla axio fielder,2022,Hybrid,,,,,,15600000.0,,
Toyota,corolla cross,2024,Petrol,,,,,29400000.0,,,
Toyota,corolla cross brand,2025,Hybrid,,,,,29875000.0,,,
Toyota,corolla cross thailand hev,2025,Hybrid,,,,,31700000.0,,,
Toyota,corolla cross z,2023,Hybrid,,,,,25000000.0,,,
Toyota,corolla cross z grade,2025,Hybrid,,,,,31000000.0,,,
Toyota,corolla g grade,2024,Petrol,,,,,18600000.0,,,
Toyota,corolla lx (zze-141 r),2008,Petrol,,,,,,,,7600000.0
Toyota,corolla nze 121,2004,Petrol,,,,,,,,6475000.0
Toyota,corolla nze 121,2003,Petrol,,,,,,,,6475000.0
Toyota,corolla sport gz,2022,Petrol,,,,,16950000.0,,,
Toyota,corolla wxb,2024,Petrol,,,,,18862500.0,17950000.0,,
Toyota,corolla wxb,2023,Petrol,,,,,18862500.0,17950000.0,,
Toyota,corolla wxb,2022,Petrol,,,,,18862500.0,17950000.0,,
Toyota,corolla wxb highest grade,2024,Petrol,,,,,19850000.0,,,
Toyota,corolla wxb safety,2024,Petrol,,,,,19500000.0,,,
Toyota,crown,2008,Hybrid,,,,,,,15500000.0,
Toyota,crown athlete s,2014,Hybrid,,,,,,,,29500000.0
Toyota,crown estate z,2025,Hybrid,,,,,59990000.0,,,
Toyota,crown majesta,2007,Petrol,,,,,,,,15000000.0
Toyota,crown sport z,2025,Hybrid,,,,,62500000.0,,,
Toyota,duet japan exchange,2000,Petrol,,,,,,,,3375000.0
Toyota,esquire,2015,Hybrid,,,,,,,,21000000.0
Toyota,esquire 7,2015,Hybrid,,,,,,,22500000.0,
Toyota,fielder,2023,Hybrid,,,,,13700000.0,,,
Toyota,fortuner,2017,Diesel,,,,,,,,23988750.0
Toyota,fortuner,2016,Petrol,,,,,,,26500000.0,15200000.0
Toyota,fortuner,2014,Petrol,,,,,,,26500000.0,15200000.0
Toyota,fortuner,2013,Diesel,,,,,,,,23988750.0
Toyota,fortuner,2012,Diesel,,,,,,,,23988750.0
Toyota,fortuner,2006,Petrol,,,,,,,26500000.0,15200000.0
Toyota,fortuner 4x4,2013,Diesel,,,,,,,,20000000.0
Toyota,fortuner maintain,2013,Diesel,,,,,,,,19500000.0
Toyota,harrier,2015,Hybrid,,,,,,,19500000.0,23950000.0
Toyota,harrier,2014,Hybrid,,,,,,,19500000.0,23950000.0
Toyota,harrier,2011,Petrol,,,,,,,,13000000.0
Toyota,harrier 240,2004,Petrol,,,,,,,,10500000.0
Toyota,harrier advance premium,2014,Hybrid,,,,,,,,21400000.0
Toyota,harrier advanced premium,2015,Petrol,,,,,,,27500000.0,
Toyota,harrier elegance,2017,Petrol,,,,,,,25400000.0,23290000.0
Toyota,harrier face,2019,Petrol,,,,,,34900000.0,,
Toyota,harrier face 3 led,2017,Petrol,,,,,,31000000.0,,
Toyota,harrier fully loaded,2015,Hybrid,,,,,,,,22000000.0
Toyota,harrier g grade,2024,Petrol,,,,,31250000.0,,,
Toyota,harrier leather package,2015,Hybrid,,,,,,,,23175000.0
Toyota,harrier premium,2024,Petrol,,,,,42850000.0,,,
Toyota,harrier z - leather package,2024,Petrol,,,,,38600000.0,,,
Toyota,harrier z 2.5l,2025,Hybrid,,,,,49000000.0,,,
Toyota,harrier z leather,2025,Hybrid,,,,,42000000.0,,,
Toyota,harrier z leather modelista,2023,Petrol,,,,,42000000.0,,,
Toyota,harrier z leather package,2024,Petrol,,,,,42790000.0,,,
Toyota,harrier z leather premium,2024,Petrol,,,,,41500000.0,,,
Toyota,harrier z premium leather,2024,Petrol,,,,,42800000.0,,,
Toyota,hiace 15 seater,2025,Diesel,,,,,29000000.0,,,
Toyota,hiace gdh 2.8l japan,2025,Diesel,,,,,26800000.0,,,
Toyota,hiace kdh super gl,2014,Diesel,,,,,,,,24500000.0
Toyota,hilux,2025,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2019,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2018,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2017,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2016,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2011,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2010,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2009,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2008,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2007,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2006,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2004,Diesel,,,,,26400000.0,,19500000.0,14053333.0
Toyota,hilux 166 double cab,2005,Diesel,,,,,,,,12000000.0
Toyota,hilux 2400cc gr sport,2024,Diesel,,,,,23500000.0,,,
Toyota,hilux 2kd,2011,Diesel,,,,,,13900000.0,,
Toyota,hilux 3l,2017,Diesel,,,,,,,,19890000.0
Toyota,hilux 3l 1kd 4wd,2008,Diesel,,,,,,,,12200000.0
Toyota,hilux 3l thailand,2011,Diesel,,,,,,,,11950000.0
Toyota,hilux 4wd,2025,Diesel,,,,,12850000.0,,,11800000.0
Toyota,hilux 4wd,2011,Diesel,,,,,12850000.0,,,11800000.0
Toyota,hilux 4wd company,2017,Diesel,,,,,,,,17700000.0
Toyota,hilux 4wd double cab,2018,Diesel,,,,,,,17800000.0,
Toyota,hilux b5 rocco,2020,Petrol,,,,,,24250000.0,,
Toyota,hilux b5 rocco 2.8l ew,2025,Diesel,,,,,28900000.0,,,
Toyota,hilux brand,2025,Diesel,,,,,24950000.0,,,
Toyota,hilux champ,2025,Diesel,,,,,128500000.0,,,
Toyota,hilux champ,2012,Diesel,,,,,,,,16900000.0
Toyota,hilux double cab,2016,Diesel,,,,,,,,12920000.0
Toyota,hilux double cab,2011,Diesel,,,,,,,,12920000.0
Toyota,hilux double cab,2009,Diesel,,,,,,,,12920000.0
Toyota,hilux double cab,2007,Diesel,,,,,,,,12920000.0
Toyota,hilux gear hylux,2016,Diesel,,,,,,,,17100000.0
Toyota,hilux gr sport,2025,Diesel,,,,,29280909.0,,,
Toyota,hilux gr sport,2024,Diesel,,,,,29280909.0,,,
Toyota,hilux gr sport,2023,Diesel,,,,,29280909.0,,,
Toyota,hilux gr sport,2022,Diesel,,,,,29506129.0,26600000.0,21000000.0,
Toyota,hilux gr sport,2019,Diesel,,,,,29506129.0,26600000.0,21000000.0,
Toyota,hilux gr sport 2.4 japan,2023,Diesel,,,,,25500000.0,,,
Toyota,hilux gr sport 2.8,2025,Diesel,,,,,33650000.0,,,
Toyota,hilux gr sport 2.8 thailan,2025,Diesel,,,,,33000000.0,,,
Toyota,hilux gr sport hammer kit,2025,Diesel,,,,,33200000.0,,,
Toyota,hilux gr sport japan,2024,Diesel,,,,,25850000.0,,,
Toyota,hilux gr sport japan,2023,Diesel,,,,,25500000.0,,,
Toyota,hilux gr sport japan spec,2023,Diesel,,,,,25950000.0,,,
Toyota,hilux gr sport mclimb pkg,2024,Diesel,,,,,29900000.0,,,
Toyota,hilux gr sport red,2025,Diesel,,,,,32850000.0,,,
Toyota,hilux gr sport thailand,2025,Diesel,,,,,31490000.0,,,
Toyota,hilux gr sport thailand,2024,Diesel,,,,,31490000.0,,,
Toyota,hilux gr sport widebody,2024,Diesel,,,,,27300000.0,,,
Toyota,hilux gr sport with hummer,2025,Diesel,,,,,33200000.0,,,
Toyota,hilux gr sport z,2024,Diesel,,,,,27400000.0,,,
Toyota,hilux gr sports japan,2023,Diesel,,,,,25775000.0,,,
Toyota,hilux head up display,2025,Diesel,,,,,29800000.0,,,
Toyota,hilux invisible,2008,Diesel,,,,,,,12900000.0,12900000.0
Toyota,hilux pickup 2kd,2008,Diesel,,,,,,,,13300000.0
Toyota,hilux revo,2025,Diesel,,,,,27500000.0,,,
Toyota,hilux revo,2019,Diesel,,,,,26558333.0,,,20675000.0
Toyota,hilux revo,2018,Diesel,,,,,26558333.0,,,20675000.0
Toyota,hilux revo,2017,Diesel,,,,,26558333.0,,,20675000.0
Toyota,hilux revo (v grade),2018,Diesel,,,,,,,20500000.0,
Toyota,hilux revo 2.8l 4x4,2025,Diesel,,,,,26500000.0,,,
Toyota,hilux revo 4*4 at,2025,Diesel,,,,,28000000.0,,,
Toyota,hilux revo 4x4 2.8 at,2025,Diesel,,,,,23775000.0,,,
Toyota,hilux revo brand,2025,Diesel,,,,,25990000.0,,,
Toyota,hilux revo g grade,2016,Diesel,,,,,,,,18950000.0
Toyota,hilux revo gr sport,2025,Diesel,,,,,33500000.0,,,
Toyota,hilux revo gr sport 2.8l,2025,Diesel,,,,,32500000.0,,,
Toyota,hilux revo modellista,2025,Diesel,,,,,28000000.0,,,
Toyota,hilux revo rocco,2025,Diesel,,,,,28499998.0,,,
Toyota,hilux revo rocco,2017,Diesel,,,,,28800000.0,,,20500000.0
Toyota,hilux revo rocco 2.8l 4x4,2025,Diesel,,,,,27366667.0,,,
Toyota,hilux revo rocco 2.8l 4x4,2024,Diesel,,,,,27366667.0,,,
Toyota,hilux revo rocco gr sport,2025,Diesel,,,,,32500000.0,,,
Toyota,hilux revo rocco modellist,2025,Diesel,,,,,27650000.0,,,
Toyota,hilux revo single cab,2025,Diesel,,,,,13500000.0,,,
Toyota,hilux revo single cab 4wd,2025,Diesel,,,,,13525000.0,,,
Toyota,hilux revolution,2017,Diesel,,,,,,,,21500000.0
Toyota,hilux revolution,2016,Diesel,,,,,,,,21500000.0
Toyota,hilux rocco,2025,Diesel,,,,,28570000.0,,,23200000.0
Toyota,hilux rocco,2024,Diesel,,,,,29149167.0,,22150000.0,
Toyota,hilux rocco,2019,Diesel,,,,,28570000.0,,,23200000.0
Toyota,hilux rocco,2018,Diesel,,,,,29149167.0,,22150000.0,
Toyota,hilux rocco ( thailand ),2025,Diesel,,,,,27900000.0,,,
Toyota,hilux rocco 0 mileage,2025,Diesel,,,,,28000000.0,,,
Toyota,hilux rocco 2.8,2025,Diesel,,,,,29233333.0,,,
