Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Land Rover,defender p400e,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75000000.0,,,
Land Rover,defender p400e se,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84500000.0,,,
Land Rover,defender puma,2008,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,29800000.0,,26800000.0
Land Rover,defender puma,2009,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,29800000.0,,26800000.0
Land Rover,defender puma 2.2l,2014,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,46500000.0,
Land Rover,defender puma 2.2l td6 autobi,2016,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,36500000.0,36500000.0,
Land Rover,defender x-dynamic hse phev,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87500000.0,,,
Land Rover,discovery 4,2007,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4,2010,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4,2012,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4,2013,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4,2015,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4,2016,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,29800000.0
Land Rover,discovery 4 gs,2010,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,29500000.0
Land Rover,discovery 4 gs,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,29500000.0
Land Rover,discovery 4 hse,2010,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,27750000.0
Land Rover,discovery 4 hse,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,24500000.0
Land Rover,discovery 4 sdv6,2012,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,28950000.0
Land Rover,discovery 4 sdv6,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,33500000.0
Land Rover,discovery 4 sdv6,2016,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,36950000.0,,
Land Rover,discovery 4 vogue,2013,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,36250000.0
Land Rover,discovery 4 vogue,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,36250000.0
Land Rover,discovery 5,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38333333.0,
Land Rover,discovery 5,2019,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38333333.0,
Land Rover,discovery 5 dynamic hse,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,36600000.0
Land Rover,discovery 5 dynamic hse,2018,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,42950000.0,
Land Rover,discovery 5 dynamic hse,2019,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,43500000.0,,
Land Rover,discovery 5 hse,2018,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,42500000.0,
Land Rover,discovery 5 hse,2019,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,42500000.0,
Land Rover,discovery jeep,2014,Diesel,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,33950000.0
Land Rover,discovery sport,2015,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,27650000.0,28500000.0
Land Rover,discovery sport,2017,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,27650000.0,28500000.0
Land Rover,discovery sport dynamic hse p270e,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43500000.0,,,
Land Rover,discovery sport hse sml,2015,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,22500000.0
Land Rover,freelander,2000,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,16500000.0,5200000.0
Land Rover,freelander 2,2011,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,13900000.0
Land Rover,freelander 2,2012,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,11350000.0
Land Rover,freelander 2,2013,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,16500000.0,5200000.0
Land Rover,freelander 2 sd4,2010,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9000000.0,
Land Rover,freelander 2 sd4,2011,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12500000.0
Land Rover,freelander 2 sd4,2015,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12000000.0
Land Rover,freelander 2 se,2013,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,14550000.0
Land Rover,freelander 2 td4,2011,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12500000.0
Land Rover,freelander 2 td4,2013,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,13000000.0
Land Rover,range,2017,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,48500000.0,
Land Rover,range,2019,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65000000.0,,,
Land Rover,range,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167500000.0,,,
Land Rover,range autobiography,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,66500000.0,
Land Rover,range autobiography,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75000000.0,,,
Land Rover,range autobiography,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146000000.0,,61500000.0,
Land Rover,range autobiography p400e,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,62500000.0,
Land Rover,range autobiography p400e,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,62500000.0,
Land Rover,range evoque,2013,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,19000000.0,19783333.0
Land Rover,range evoque,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45000000.0,,,
Land Rover,range evoque autobiography p270e,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44500000.0,,,
Land Rover,range evoque dynamic hse,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53500000.0,,,
Land Rover,range evoque dynamic hse p270e phev,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42500000.0,,,
Land Rover,range evoque dynamic hse p270e phev,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42500000.0,,,
Land Rover,range evoque dynamic hse p300,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45000000.0,,,
Land Rover,range evoque dynamic hse phev,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47850000.0,,,
Land Rover,range evoque facelift,2012,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,21500000.0,
Land Rover,range evoque p300e phev,2023,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38000000.0,,,
Land Rover,range evoque p400 autobiography,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107500000.0,,,
Land Rover,range evoque td4,2013,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,18895000.0
Land Rover,range hse p400e,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,54500000.0,,
Land Rover,range lwb,2018,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,75000000.0,
Land Rover,range lwb,2019,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88000000.0,,,
Land Rover,range lwb p400 autobiography,2019,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,77500000.0,
Land Rover,range p270e phev dynamic,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39500000.0,,,
Land Rover,range p400 autobiography,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,75000000.0,,
Land Rover,range p400 autobiography,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,159500000.0,,,
Land Rover,range p460e phev autobiography,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150000000.0,,,
Land Rover,range phev,2019,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,90000000.0,
Land Rover,range phev autobiography,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135000000.0,87000000.0,,
Land Rover,range shadow edition,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16350000.0,,,
Land Rover,range sport,2017,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,53400000.0,56500000.0,
Land Rover,range sport,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,57500000.0,64500000.0,
Land Rover,range sport autobiography,2015,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,44500000.0,
Land Rover,range sport autobiography,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,65000000.0,58833333.0,
Land Rover,range sport autobiography,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,65000000.0,58833333.0,
Land Rover,range sport autobiography hse,2018,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,64500000.0,
Land Rover,range sport hse,2017,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,53500000.0,26500000.0
Land Rover,range sport hse,2018,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,49590000.0,,
Land Rover,range sport p400 hse,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,66000000.0,,
Land Rover,range sport p400e autobioghraphy,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,54000000.0,
Land Rover,range velar,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,44500000.0,
Land Rover,range velar d240,2018,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,44500000.0,,
Land Rover,range velar r-dynamic,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,45970000.0,,
Land Rover,range velar r-dynamic d240 hse,2019,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,45000000.0,
Land Rover,range vogue,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,82500000.0,
Land Rover,range vogue autobiography,2015,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,54500000.0
Land Rover,range vogue autobiography,2018,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,92500000.0,72000000.0,
Land Rover,range vogue autobiography,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,68500000.0,,
Lexus,lbx,2024,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26000000.0,,,
Lexus,lbx elegant,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26500000.0,,,
Lexus,lm500h direct 4,2024,Petrol,mpv,7,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90000000.0,,,
Lexus,ls500 executive,2023,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125000000.0,,,
Lexus,ls600h,2008,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,25000000.0
Lexus,ls600h lwb,2010,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,22500000.0
Lexus,lx500d,2025,Diesel,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,153900000.0,,,
Lexus,lx570,2017,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,79500000.0,
Lexus,lx600,2024,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135000000.0,,,
Lexus,lx600 fully loaded,2023,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129000000.0,,,
Lexus,lx600 fully loaded,2024,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132500000.0,,,
Lexus,rx350,2003,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,9500000.0
Lexus,rx400,2007,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,11975000.0
Lexus,rx400h,2008,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12100000.0
Lexus,rx450h,2009,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,16750000.0
Lexus,rx450h,2011,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,16750000.0
MG,ep plus,2023,Electric,station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,13500000.0,
MG,mg4 v long range,2024,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16500000.0,,,
MG,mg4 xpower,2023,Electric,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16400000.0,,,
MG,mg4 xpower,2024,Electric,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16400000.0,,,
MG,mg4 xpower i-smart,2024,Hybrid,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16500000.0,,,
MG,zs,2018,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,10400000.0,9780000.0,9563333.0
MG,zs,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,10400000.0,9780000.0,9563333.0
MG,zs,2021,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,10400000.0,9780000.0,9563333.0
Mahindra,bmt plus vx,2014,Diesel,pickup,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3400000.0,
Mahindra,bolero,2024,Diesel,pickup,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8000000.0,8000000.0
Mahindra,e2o,2021,Electric,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2750000.0,,,
Mahindra,genio double cab,2014,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4500000.0
Mahindra,kuv100,2020,Petrol,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6100000.0,,6200000.0,
Mahindra,kuv100,2021,Petrol,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6100000.0,,6200000.0,
Mahindra,kuv100,2022,Diesel,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7050000.0,,6290000.0,
Mahindra,kuv100,2024,Diesel,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7050000.0,,6290000.0,
Mahindra,kuv100 limtd edition,2023,Diesel,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7490000.0,,
Mahindra,kuv100 nxt,2023,Diesel,suv,6,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6890000.0,,
Mahindra,scorpio,2011,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6750000.0
Mahindra,xuv 3xo,2025,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10495000.0,,,
Mahindra,xuv500,2011,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8500000.0
Maruti Suzuki,800,2001,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2003,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2005,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2006,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2337500.0,2342727.0,2056250.0
Maruti Suzuki,800,2007,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2008,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2009,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2190000.0,2214000.0,1895000.0
Maruti Suzuki,800,2010,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2337500.0,2342727.0,2056250.0
Maruti Suzuki,800,2011,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2337500.0,2342727.0,2056250.0
Maruti Suzuki,800,2012,Petrol,hatchback,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,2337500.0,2342727.0,2056250.0
Maruti Suzuki,a-star,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4667500.0
Maruti Suzuki,a-star,2012,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4667500.0
Maruti Suzuki,a-star vxi,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4775000.0
Maruti Suzuki,alto,2006,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3993750.0,3350000.0
Maruti Suzuki,alto,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3993750.0,3350000.0
Maruti Suzuki,alto,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3993750.0,3350000.0
Maruti Suzuki,alto,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3993750.0,3350000.0
Maruti Suzuki,alto 800,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4275000.0,3672500.0
Maruti Suzuki,alto 800,2014,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4275000.0,3672500.0
Maruti Suzuki,alto 800,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4275000.0,3672500.0
Maruti Suzuki,alto 800 lxi,2008,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,2990000.0
Maruti Suzuki,alto 800 lxi,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4150000.0
Maruti Suzuki,alto k10,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4590000.0,3781667.0
Maruti Suzuki,alto k10,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4590000.0,3781667.0
Maruti Suzuki,alto k10 vxi,2011,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3628333.0,
Maruti Suzuki,alto k10 vxi,2012,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3628333.0,
Maruti Suzuki,alto k10 vxi,2013,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3628333.0,
Maruti Suzuki,alto lxi,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3850000.0,
Maruti Suzuki,alto vxi,2019,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,4950000.0,
Maruti Suzuki,baleno,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,8900000.0,8500000.0,7875000.0
Maruti Suzuki,baleno,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,8900000.0,8500000.0,7875000.0
Maruti Suzuki,baleno,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,8900000.0,8500000.0,7875000.0
Maruti Suzuki,baleno,2019,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,8900000.0,8500000.0,7875000.0
Maruti Suzuki,baleno,2020,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8900000.0,
Maruti Suzuki,celerio,2014,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6075000.0,5758750.0,5451875.0
Maruti Suzuki,celerio,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6075000.0,5758750.0,5451875.0
Maruti Suzuki,celerio,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6075000.0,5758750.0,5451875.0
Maruti Suzuki,celerio vxi,2014,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5741250.0,5375000.0
Maruti Suzuki,celerio vxi,2015,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5741250.0,5375000.0
Maruti Suzuki,celerio vxi,2016,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,5741250.0,5375000.0
Maruti Suzuki,celerio x,2018,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,63900000.0,
Maruti Suzuki,celerio zxi,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6090000.0,,5790000.0
Maruti Suzuki,celerio zxi elegance,2017,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5975000.0
Maruti Suzuki,estilo,2012,Petrol,hacthback,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,4000000.0
Maruti Suzuki,estilo vxi grade,2010,Petrol,hacthback,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,3975000.0
