Manufacturer,Model,Year,Condition,Fuel Type,Price
Nissan,ROOX HIGHWAY STAR X,2022,,Petrol,"Rs 9,500,000"
Toyota,Roomy G GT 1.0,2022,,Petrol,"Rs 11,350,000"
Land Rover,Range HSE,1999,,Petrol,"Rs 9,500,000"
Mitsubishi,eK Wagon G Grade,2023,,Petrol,"Rs 7,290,000"
Toyota,Land Cruiser Prado 250LC,2025,,Petrol,"Rs 68,500,000"
Jeep,Cherokee Longitude,2015,,Petrol,"Rs 19,500,000"
Proton,Wira,2004,,Petrol,"Rs 2,500,000"
Toyota,Land Cruiser Prado TX LIMITED,2007,,Petrol,"Rs 19,500,000"
Suzuki,Vitara,2018,,Petrol,"Rs 12,900,000"
Toyota,Yaris X - Smart Edition,2023,,Petrol,"Rs 10,850,000"
Toyota,Raize 2wd 1200cc,2023,,Petrol,"Rs 15,350,000"
DFSK,Glory i -,2024,,Petrol,"Rs 13,500,000"
Toyota,AE80,1984,,Petrol,"Rs 870,000"
Mitsubishi,Pajero,1999,,Petrol,"Rs 5,600,000"
Toyota,Carina AA60,1986,,Petrol,"Rs 1,475,000"
Mercedes Benz,CLA 200,2024,,Petrol,"Rs 35,000,000"
Mitsubishi,4DR Lancer Flat Lite,1977,,Petrol,"Rs 1,950,000"
Toyota,Corolla,1986,,Petrol,"Rs 1,900,000"
Toyota,Voxy Noah G,2014,,Petrol,"Rs 18,900,000"
Suzuki,Spacia XS Custom,2025,,Petrol,"Rs 11,800,000"
Toyota,Yaris G Grade Safety DRL,2024,,Petrol,"Rs 11,625,000"
Daihatsu,Mira,2001,,Petrol,"Rs 3,975,000"
Toyota,Auris TUMI Limited,2016,,Petrol,"Rs 13,600,000"
Toyota,Crown Anniversary Model,2000,,Petrol,"Rs 11,000,000"
Honda,Vezel Z-Play,2024,,Petrol,"Rs 23,650,000"
Toyota,Harrier Z Leather,2025,,Petrol,"Rs 38,000,000"
Daihatsu,Terios Premium,2013,,Petrol,"Rs 8,700,000"
Toyota,Corolla,1984,,Petrol,"Rs 940,000"
Nissan,Sunny E-B12,1987,,Petrol,"Rs 1,690,000"
Toyota,Vitz KSP 130,2017,,Petrol,"Rs 8,750,000"
Toyota,Premio F grade,2018,,Petrol,"Rs 18,300,000"
Toyota,CHR DBA-NOX50,2019,,Petrol,"Rs 15,500,000"
Mazda,CX-5,2014,,Petrol,"Rs 18,000,000"
Suzuki,Wagon R FX SAFETY EDITION,2024,,Petrol,"Rs 7,985,000"
BMW,740e Mâ Sport INDIVIDUAL,2018,,Petrol,"Rs 46,500,000"
Micro,BAIC,2019,,Petrol,"Rs 6,900,000"
Toyota,Land Cruiser Prado,2009,,Petrol,"Rs 29,800,000"
Daihatsu,Thor Custom G,2024,,Petrol,"Rs 10,800,000"
Honda,Vezel Z Grade - Orange,2014,,Petrol,"Rs 10,800,000"
Mercedes Benz,C200 Kompressor Avantgard,2007,,Petrol,"Rs 11,800,000"
Toyota,Land Cruiser Prado FULLY LOADED,2015,,Petrol,"Rs 39,900,000"
Nissan,Laurel C34,1999,,Petrol,"Rs 3,950,000"
Toyota,Yaris X Grade safty push,2023,,Petrol,"Rs 9,950,000"
Micro,Panda Cross KU-,2012,,Petrol,"Rs 3,150,000"
Nissan,Dutsun,1981,,Petrol,"Rs 310,000"
Audi,Q7,2019,,Petrol,"Rs 51,000,000"
Audi,Q3,2015,,Petrol,"Rs 15,000,000"
Audi,A3 SEDAN S LINE,2018,,Petrol,"Rs 17,990,000"
Jeep,Compass,2019,,Petrol,"Rs 22,000,000"
Suzuki,Wagon R FX Safety,2017,,Petrol,"Rs 6,600,000"
Mitsubishi,Mirage Vitz,2013,,Petrol,"Rs 5,850,000"
Honda,HR-V,2013,,Petrol,"Rs 12,900,000"
Toyota,Premio G Supierior,2016,,Petrol,"Rs 15,200,000"
Land Rover,Defender 2.0 Straight,2023,,Petrol,"Rs 74,500,000"
Honda,Fit GP5 L GRADE,2013,,Petrol,"Rs 8,390,000"
Peugeot,3008 GT-Line,2019,,Petrol,"Rs 17,500,000"
Toyota,Vellfire Executive Lounge,2025,,Petrol,"Rs 62,000,000"
Suzuki,Wagon R FX SAFTY EDITION,2024,,Petrol,"Rs 8,100,000"
Toyota,Yaris X Smart Edition,2023,,Petrol,"Rs 10,950,000"
Peugeot,2008,2018,,Petrol,"Rs 10,800,000"
Toyota,Yaris G grade,2023,,Petrol,"Rs 9,550,000"
Toyota,Land Cruiser Prado TX G Frontier,2017,,Petrol,"Rs 47,000,000"
Audi,A4 B8,2011,,Petrol,"Rs 12,750,000"
Toyota,Corolla 121,2003,,Petrol,"Rs 6,850,000"
Toyota,Land Cruiser Prado TRJ150 TX LIMITED,2023,,Petrol,"Rs 57,850,000"
Daihatsu,TAFT G CROME VENTURE,2024,,Petrol,"Rs 9,650,000"
Daihatsu,Mira ES,2024,,Petrol,"Rs 7,650,000"
Toyota,Raize Z GRADE,2025,,Petrol,"Rs 16,500,000"
Land Rover,Range Vogue autobio,2025,,Petrol,"Rs 165,000,000"
Toyota,Land Cruiser Prado,2024,,Petrol,"Rs 65,000,000"
Honda,N-Box Custom Brand New,2025,,Petrol,"Rs 9,600,000"
Toyota,CHR GT Eagle Eye,2020,,Petrol,"Rs 16,750,000"
Austin,Cambridge,1965,,Petrol,"Rs 2,000,000"
Kia,Sephia,2000,,Petrol,"Rs 2,570,000"
Suzuki,Hustler G Safety Brand New,2025,,Petrol,"Rs 8,925,000"
Toyota,Axio,2018,,Petrol,"Rs 14,500,000"
Audi,Q7 S-Line Quattro,2016,,Petrol,"Rs 38,000,000"
Suzuki,Alto 800,2011,,Petrol,"Rs 3,225,000"
Daihatsu,Taft G Dark Chrome Venue,2024,,Petrol,"Rs 9,450,000"
Toyota,Land Cruiser Sahara LC300 V6,2024,,Petrol,"Rs 91,000,000"
BMW,X2 Edition,2019,,Petrol,"Rs 23,500,000"
Micro,Panda 1000,2013,,Petrol,"Rs 2,895,000"
Suzuki,Alto 800,2008,,Petrol,"Rs 3,150,000"
Mazda,Familia 1490,1991,,Petrol,"Rs 1,995,000"
Tata,Indica Xeta V2,2015,,Petrol,"Rs 2,900,000"
Daewoo,Nubira Dewoo,2002,,Petrol,"Rs 2,100,000"
Daihatsu,Hijet Hight Van,2022,,Petrol,"Rs 8,150,000"
Hyundai,Tucson,2006,,Petrol,"Rs 5,975,000"
Daihatsu,Taft G Highest,2023,,Petrol,"Rs 9,350,000"
Toyota,Vitz,2001,,Petrol,"Rs 4,600,000"
Suzuki,Spacia G-limited,2017,,Petrol,"Rs 6,400,000"
Honda,Civic grand,1985,,Petrol,"Rs 850,000"
Daihatsu,Taft G Venture,2025,,Petrol,"Rs 9,975,000"
Toyota,IST FL Grade,2007,,Petrol,"Rs 6,725,000"
Daihatsu,Atrai Wagon,2016,,Petrol,"Rs 6,200,000"
BMW,X5 eDrive M5,2014,,Petrol,"Rs 30,000,000"
Honda,Fit Shuttle,2012,,Petrol,"Rs 9,150,000"
Austin,A40 Farina,1959,,Petrol,"Rs 900,000"
Suzuki,Wagon R FX SAFETY PUSH,2017,,Petrol,"Rs 6,890,000"
BMW,X1 Full Option,2019,,Petrol,"Rs 27,500,000"
Mini Cooper,,1960,,Petrol,"Rs 2,650,000"
BMW,225XE,2016,,Petrol,"Rs 16,000,000"
Suzuki,Swift Sport,2008,,Petrol,"Rs 8,500,000"
Suzuki,Alto Sport,2016,,Petrol,"Rs 4,600,000"
Toyota,Corolla Dx Wogon,1984,,Petrol,"Rs 1,000,000"
Land Rover,Range Evoque Sport,2012,,Petrol,"Rs 20,500,000"
Mitsubishi,Montero V6.3000 cc,2007,,Petrol,"Rs 18,500,000"
Volkswagen,Beetle 1300,1965,,Petrol,"Rs 2,800,000"
Peugeot,3008 GT premium full spec,2019,,Petrol,"Rs 16,900,000"
Suzuki,Ertiga,2014,,Petrol,"Rs 5,995,000"
Toyota,Axio 141,2007,,Petrol,"Rs 8,350,000"
Toyota,Premio,2015,,Petrol,"Rs 14,190,000"
Honda,N-WGN,2018,,Petrol,"Rs 7,690,000"
Micro,Geely cross,2017,,Petrol,"Rs 4,475,000"
Nissan,Sunny Ex Saloon,2001,,Petrol,"Rs 4,575,000"
Ford,Laser,1987,,Petrol,"Rs 2,200,000"
Toyota,Premio Fully Loader,2017,,Petrol,"Rs 17,300,000"
Daihatsu,Taft G Chrome,2025,,Petrol,"Rs 8,550,000"
Audi,A3 S Line,2019,,Petrol,"Rs 19,000,000"
Toyota,Corolla,1992,,Petrol,"Rs 2,350,000"
Toyota,Prius 3rd Generation ( S ),2013,,Petrol,"Rs 10,590,000"
Suzuki,Kizashi XC,2025,,Petrol,"Rs 12,000,000"
Toyota,Vitz U Grade,2007,,Petrol,"Rs 6,150,000"
Mercedes Benz,C200 AMG Premium Plus F/L,2019,,Petrol,"Rs 26,500,000"
Suzuki,Swift MZ,2023,,Petrol,"Rs 14,400,000"
Honda,N-Box Super Custom,2025,,Petrol,"Rs 11,250,000"
Suzuki,Swift 4WAY Safety 1.2L B/N,2024,,Petrol,"Rs 14,195,000"
Honda,N-WGN Custom,2024,,Petrol,"Rs 9,850,000"
Toyota,Raize Z Safety BNEW,2023,,Petrol,"Rs 15,900,000"
Suzuki,Alto Japan,2007,,Petrol,"Rs 4,680,000"
Toyota,Corolla,1977,,Petrol,"Rs 850,000"
Mercedes Benz,CLA45,2016,,Petrol,"Rs 39,500,000"
Jeep,Renegade Limited,2018,,Petrol,"Rs 12,750,000"
Peugeot,5008,2018,,Petrol,"Rs 20,500,000"
Suzuki,Wagon R Stingray J Style,2014,,Petrol,"Rs 6,550,000"
Mitsubishi,Galant Galent 10 light,1972,,Petrol,"Rs 659,000"
Toyota,Corolla AE 81,1985,,Petrol,"Rs 975,000"
Mitsubishi,Lancer C12,1990,,Petrol,"Rs 1,075,000"
Nissan,Almera,2024,,Petrol,"Rs 13,790,000"
Mercedes Benz,C180 AMG,2015,,Petrol,"Rs 24,750,000"
Mazda,Familia 323 BG3,1994,,Petrol,"Rs 2,625,000"
Honda,Airwave,2007,,Petrol,"Rs 6,450,000"
Nissan,Ariya Doctor Sunny,1990,,Petrol,"Rs 2,350,000"
Nissan,Skyline 350GT,2007,,Petrol,"Rs 16,000,000"
Suzuki,Spacia Base,2024,,Petrol,"Rs 9,250,000"
Honda,CRV VTIL7,2024,,Petrol,"Rs 34,500,000"
Toyota,Aqua S grade,2013,,Petrol,"Rs 8,300,000"
Morris,Minor Low Light Two Door,1950,,Petrol,"Rs 2,200,000"
Toyota,Sprinter AE110,1995,,Petrol,"Rs 3,575,000"
Honda,CRV 7 Seater Brand New U,2024,,Petrol,"Rs 34,000,000"
Honda,Vezel Z Play MoonRoof 10Sp,2024,,Petrol,"Rs 24,500,000"
Maruti Suzuki,Alto Lxi,2015,,Petrol,"Rs 4,200,000"
Mercedes Benz,C200 Premium,2025,,Petrol,"Rs 45,800,000"
BMW,740Le M-Sport Plus,2020,,Petrol,"Rs 61,500,000"
Toyota,Corolla KE74 Car,1985,,Petrol,"Rs 1,225,000"
Mercedes Benz,GLB 180 PREMIUM PLUS,2023,,Petrol,"Rs 39,990,000"
Toyota,Land Cruiser Sahara v8,2008,,Petrol,"Rs 39,500,000"
Mitsubishi,Lancer 100,1981,,Petrol,"Rs 1,200,000"
Honda,Civic FD1 Type S,2006,,Petrol,"Rs 8,000,000"
Toyota,Yaris X Safety,2022,,Petrol,"Rs 10,495,000"
Nissan,Tiida,2010,,Petrol,"Rs 5,995,000"
Suzuki,Spacia safety,2023,,Petrol,"Rs 8,375,000"
Toyota,Corolla 121,2005,,Petrol,"Rs 6,650,000"
Toyota,Passo Daihatsu Boon Safety,2023,,Petrol,"Rs 8,990,000"
Suzuki,Alto LXI Exchange,2016,,Petrol,"Rs 3,975,000"
Toyota,Avanza,2010,,Petrol,"Rs 6,800,000"
Micro,Geely,2015,,Petrol,"Rs 3,800,000"
Tata,Indica,2014,,Petrol,"Rs 2,750,000"
Bajaj,Qute,2018,,Petrol,"Rs 1,375,000"
Toyota,Corolla KE50,1977,,Petrol,"Rs 500,000"
Daihatsu,Taft G CHROME VENTURE,2023,,Petrol,"Rs 9,290,000"
Honda,CRV VTi-LX AWD,2018,,Petrol,"Rs 22,450,000"
Suzuki,Swift Style,2008,,Petrol,"Rs 6,175,000"
Suzuki,Every PA Grade,2023,,Petrol,"Rs 7,200,000"
Toyota,Pixis G Highest,2017,,Petrol,"Rs 6,475,000"
Honda,CRV RE2,2008,,Petrol,"Rs 9,800,000"
Mazda,Flair,2015,,Petrol,"Rs 6,476,000"
Mazda,Carol,2023,,Petrol,"Rs 6,950,000"
Toyota,Vitz,2006,,Petrol,"Rs 6,390,000"
Toyota,Land Cruiser Prado,2007,,Petrol,"Rs 19,500,000"
Toyota,Aqua S,2014,,Petrol,"Rs 8,450,000"
Toyota,Corolla X Grade,2023,,Petrol,"Rs 18,000,000"
Honda,CRV VTi-LX,2024,,Petrol,"Rs 32,000,000"
Toyota,Cynos Land Cruiser Cygnus,2001,,Petrol,"Rs 25,500,000"
Nissan,Presea 1500,1993,,Petrol,"Rs 3,395,000"
Mitsubishi,ASX,2015,,Petrol,"Rs 12,400,000"
Suzuki,Wagon R CUSTOM Z Brand New,2025,,Petrol,"Rs 10,250,000"
Micro,Panda Cross 1300,2013,,Petrol,"Rs 3,495,000"
Daihatsu,Mira,1990,,Petrol,"Rs 1,495,000"
Nissan,Sunny HB11,1985,,Petrol,"Rs 795,000"
Honda,Vezel Z PLAY Moon R 2 TONE,2024,,Petrol,"Rs 22,450,000"
Suzuki,Spacia G,2024,,Petrol,"Rs 9,400,000"
Toyota,Premio G superior,2017,,Petrol,"Rs 17,000,000"
Toyota,Allion NZT 260,2010,,Petrol,"Rs 10,900,000"
Toyota,Starlet,1993,,Petrol,"Rs 3,800,000"
Toyota,IST 110,2007,,Petrol,"Rs 7,650,000"
Toyota,CHR NGX10 Eagle Eye,2020,,Petrol,"Rs 15,950,000"
Honda,CRV RE3,2007,,Petrol,"Rs 9,250,000"
Toyota,Land Cruiser Sahara v8,2010,,Petrol,"Rs 42,000,000"
Toyota,Raize Z Grade Premium,2025,,Petrol,"Rs 14,700,000"
Suzuki,Spacia BASE GF,2023,,Petrol,"Rs 8,650,000"
Toyota,Raize,2019,,Petrol,"Rs 11,950,000"
Nissan,Dayz SAFETY B43W UNREGIST,2023,,Petrol,"Rs 7,890,000"
Daihatsu,Thor GS Custom,2024,,Petrol,"Rs 11,900,000"
Toyota,Aqua GR SPORT Unregistere,2023,,Petrol,"Rs 16,975,000"
Nissan,Clipper PC Limited,2024,,Petrol,"Rs 7,950,000"
Mitsubishi,Eclipse Cross Highest Grade â VTIL,2019,,Petrol,"Rs 17,500,000"
Audi,A3 S-Line TFSI,2018,,Petrol,"Rs 17,900,000"
Daihatsu,Copen Robe,2015,,Petrol,"Rs 7,300,000"
Toyota,Allion G Grade,2017,,Petrol,"Rs 15,500,000"
Audi,Q2 Fully loaded,2017,,Petrol,"Rs 14,500,000"
Land Rover,Range LWB Dual Comfort+,2019,,Petrol,"Rs 86,750,000"
BMW,523i F10,2010,,Petrol,"Rs 18,500,000"
Honda,WR-V Z GRADE,2024,,Petrol,"Rs 18,650,000"
Nissan,Cefiro,2004,,Petrol,"Rs 7,150,000"
Mercedes Benz,C200 Cabriolet,2019,,Petrol,"Rs 35,000,000"
BMW,X1 M SPorts sun roof,2018,,Petrol,"Rs 20,500,000"
Audi,Q3,2014,,Petrol,"Rs 16,000,000"
Mercedes Benz,ML320,2002,,Petrol,"Rs 9,500,000"
Toyota,Prius 3rd,2010,,Petrol,"Rs 9,450,000"
Morris,Minor 2 sri,1958,,Petrol,"Rs 2,200,000"
Toyota,Vitz Safety,2016,,Petrol,"Rs 8,050,000"
Toyota,Raize Z GRADE safety,2024,,Petrol,"Rs 14,850,000"
Mercedes Benz,CLA 180,2024,,Petrol,"Rs 32,000,000"
Honda,Fit GP 5,2015,,Petrol,"Rs 8,475,000"
Hyundai,Eon Magna+,2015,,Petrol,"Rs 4,500,000"
Land Rover,Discovery 3 HSE,2007,,Petrol,"Rs 17,500,000"
Toyota,Prius car,2011,,Petrol,"Rs 10,200,000"
Nissan,Sunny super saloon,2000,,Petrol,"Rs 4,700,000"
Audi,Q2 Anniversary,2018,,Petrol,"Rs 15,000,000"
Toyota,Raize Z Grade Safety Unreg,2024,,Petrol,"Rs 14,200,000"
Nissan,Bluebird UU12,1989,,Petrol,"Rs 1,600,000"
Audi,A3 TFSI advanced,2023,,Petrol,"Rs 16,000,000"
Land Rover,Range P400,2019,,Petrol,"Rs 68,500,000"
Porsche,Macan,2019,,Petrol,"Rs 45,500,000"
Toyota,Corolla 121 Dickey Light,2007,,Petrol,"Rs 8,250,000"
Suzuki,Swift 1.2L blackTop,2024,,Petrol,"Rs 13,900,000"
Toyota,Raize G Grade NON,2023,,Petrol,"Rs 13,450,000"
Toyota,Roomy Custom G Trubo,2023,,Petrol,"Rs 12,000,000"
Nissan,Primera,2003,,Petrol,"Rs 4,200,000"
Suzuki,Wagon R ZT Custom Brand New,2025,,Petrol,"Rs 10,425,000"
Honda,Vezel,2018,,Petrol,"Rs 14,500,000"
Mercedes Benz,C180,2015,,Petrol,"Rs 21,500,000"
Volkswagen,Polo VW Vento,2015,,Petrol,"Rs 7,900,000"
Suzuki,Alto lxi,2016,,Petrol,"Rs 3,990,000"
Mercedes Benz,ML350 Premium Plus,2005,,Petrol,"Rs 14,500,000"
BMW,X5 2013,,,Petrol,"Rs 19,500,000"
Land Rover,Range Vogue LWB,2019,,Petrol,"Rs 90,000,000"
BMW,X1 2019 black,,,Petrol,"Rs 21,300,000"
Nissan,Note Aura G Leather Sport,2024,,Petrol,"Rs 15,695,000"
Land Rover,Discovery,2015,,Petrol,"Rs 45,000,000"
Honda,Fit GP5 L,2013,,Petrol,"Rs 7,875,000"
Audi,Q3 S LIne 1.5L Unregis,2023,,Petrol,"Rs 34,500,000"
Toyota,Land Cruiser Sahara,2008,,Petrol,"Rs 39,000,000"
Daihatsu,Boon,2022,,Petrol,"Rs 9,550,000"
Honda,CRV VTI-L 2WD,2018,,Petrol,"Rs 23,500,000"
Mitsubishi,Lancer EVO 09,2006,,Petrol,"Rs 23,500,000"
Daihatsu,Rocky 1200cc,2023,,Petrol,"Rs 13,950,000"
Toyota,Harrier G Grade,2023,,Petrol,"Rs 31,000,000"
Nissan,X-Trail,2005,,Petrol,"Rs 6,500,000"
Toyota,VELOZ 7 seater,2025,,Petrol,"Rs 24,900,000"
Daihatsu,Charade,1993,,Petrol,"Rs 1,950,000"
Lexus,LX600 Executive,2024,,Petrol,"Rs 132,000,000"
Suzuki,Swift BEETLE,2005,,Petrol,"Rs 5,695,000"
Lexus,GX550 L version,2025,,Petrol,"Rs 120,000,000"
Toyota,Allion,2006,,Petrol,"Rs 8,300,000"
Audi,A5 S- Line,2018,,Petrol,"Rs 27,000,000"
Peugeot,5008 Allure,2019,,Petrol,"Rs 18,500,000"
BMW,X1,2024,,Petrol,"Rs 37,000,000"
Mitsubishi,Outlander,2014,,Petrol,"Rs 14,000,000"
Toyota,Yaris Key Start,2024,,Petrol,"Rs 11,000,000"
Toyota,Land Cruiser Prado,2004,,Petrol,"Rs 16,500,000"
Maruti Suzuki,800,1995,,Petrol,"Rs 1,500,000"
Land Rover,Discovery 3 Hse,2006,,Petrol,"Rs 16,950,000"
Honda,Fit,2023,,Petrol,"Rs 12,800,000"
Nissan,Sunny HB 11,1987,,Petrol,"Rs 910,500"
Toyota,Camry,1996,,Petrol,"Rs 3,400,000"
Suzuki,Alto 800,2013,,Petrol,"Rs 3,300,000"
Nissan,Dutsun A10,1979,,Petrol,"Rs 675,000"
Toyota,Allion 260,2008,,Petrol,"Rs 8,950,000"
Toyota,Yaris 2023 S GRADE,,,Petrol,"Rs 10,800,000"
Toyota,Yaris S grade,2023,,Petrol,"Rs 10,500,000"
Toyota,Rush,2013,,Petrol,"Rs 9,475,000"
Mercedes Benz,CLA 200 AMG Line,2019,,Petrol,"Rs 25,000,000"
Honda,Fit GP 1,2012,,Petrol,"Rs 7,100,000"
Mazda,Familia,1985,,Petrol,"Rs 1,100,000"
Mercedes Benz,GLC 250,2016,,Petrol,"Rs 29,500,000"
Mercedes Benz,E240,2006,,Petrol,"Rs 12,000,000"
Ford,Ecosport Titanium,2020,,Petrol,"Rs 9,800,000"
Toyota,Yaris ATIV Night Shade,2025,,Petrol,"Rs 17,950,000"
Toyota,Vitz Edition 3 2019,2018,,Petrol,"Rs 9,200,000"
Toyota,Corolla,1991,,Petrol,"Rs 1,950,000"
Nissan,ROOX HIGHWAY STAR X,2023,,Petrol,"Rs 9,450,000"
Toyota,Land Cruiser Prado 150 TXL Mattblack ed,2023,,Petrol,"Rs 51,000,000"
Suzuki,Spacia,2019,,Petrol,"Rs 7,800,000"
Suzuki,Every Join,2024,,Petrol,"Rs 9,800,000"
Nissan,Pulsar ( Japan ),1985,,Petrol,"Rs 1,800,000"
Suzuki,Wagon R FX,2025,,Petrol,"Rs 8,000,000"
Toyota,Harrier Lexus,2000,,Petrol,"Rs 6,300,000"
Honda,N-Box N Box Custom,2025,,Petrol,"Rs 11,100,000"
Honda,Jade,2015,,Petrol,"Rs 11,000,000"
Toyota,Vitz SCP 90 1300,2007,,Petrol,"Rs 6,250,000"
Toyota,Prius PriusCX (Alpha),2012,,Petrol,"Rs 12,500,000"
Mazda,Scrum wagon,2024,,Petrol,"Rs 10,300,000"
Honda,Fit,2009,,Petrol,"Rs 6,900,000"
Audi,Q7 45 TFSI Quattro,2024,,Petrol,"Rs 68,500,000"
Toyota,Land Cruiser Prado 300 ZX Edition,2024,,Petrol,"Rs 91,000,000"
Toyota,Premio G superior,2010,,Petrol,"Rs 11,550,000"
Micro,BAIC,2017,,Petrol,"Rs 6,800,000"
Suzuki,SX4 S Cross,2018,,Petrol,"Rs 12,500,000"
Mercedes Benz,E200 Facelift,2013,,Petrol,"Rs 21,500,000"
Suzuki,Swift 1.2L B/New,2024,,Petrol,"Rs 14,225,000"
Suzuki,Alto,2008,,Petrol,"Rs 2,250,000"
Nissan,Sunny,1990,,Petrol,"Rs 2,100,000"
Peugeot,2008,2017,,Petrol,"Rs 9,000,000"
Toyota,Yaris Pearl,2023,,Petrol,"Rs 10,700,000"
Toyota,CHR NGX10 GT 2WD 4 way C,2023,,Petrol,"Rs 18,825,000"
Maruti,800,2007,,Petrol,"Rs 2,300,000"
Land Rover,Range Sport Pure 3L,2014,,Petrol,"Rs 47,500,000"
Honda,Fit SHUTTLE,2013,,Petrol,"Rs 10,490,000"
Toyota,Land Cruiser Prado TRJ 150,2017,,Petrol,"Rs 45,000,000"
Hyundai,Eon Magna,2016,,Petrol,"Rs 4,695,000"
Audi,Q2 S Line Facelift BNew,2025,,Petrol,"Rs 32,000,000"
Honda,Civic,2019,,Petrol,"Rs 14,800,000"
Suzuki,EVERYWAGON FULLJOIN,2025,,Petrol,"Rs 10,450,000"
Ford,Ecosport,2014,,Petrol,"Rs 7,500,000"
Toyota,Yaris ATIVE SPORT PRESTO,2025,,Petrol,"Rs 17,950,000"
Mazda,3 Retro Sports Edition,2023,,Petrol,"Rs 22,500,000"
Mazda,Carol L,2023,,Petrol,"Rs 6,990,000"
Honda,Vezel X grade,2014,,Petrol,"Rs 10,200,000"
Honda,CRV Australian,2019,,Petrol,"Rs 21,500,000"
Toyota,Voxy,2014,,Petrol,"Rs 16,800,000"
Honda,City RS Fully Loaded,2025,,Petrol,"Rs 14,950,000"
Toyota,Platz,1999,,Petrol,"Rs 3,950,000"
Proton,Gen-2 Transmission,2007,,Petrol,"Rs 3,350,000"
Honda,City RS Full Spec,2025,,Petrol,"Rs 14,975,000"
Nissan,GT-R TRACK EDITION,2024,,Petrol,"Rs 165,000,000"
Lexus,RX450h RX500 PERFORMANCE,2024,,Petrol,"Rs 69,500,000"
Land Rover,Range SV Autobiography,2025,,Petrol,"Rs 235,000,000"
Lexus,LX600 ALL NEW,2025,,Petrol,"Rs 145,000,000"
Lexus,LX600 BRAND NEW,2024,,Petrol,"Rs 139,500,000"
Mercedes Benz,E350 AMG LINE,2024,,Petrol,"Rs 69,500,000"
Mercedes Benz,E200 ALL NEW E CLASS,2024,,Petrol,"Rs 68,500,000"
Daihatsu,Charade Blower,1981,,Petrol,"Rs 850,000"
Nissan,Sunny,1998,,Petrol,"Rs 630,000"
Mercedes Benz,GLB 200,2020,,Petrol,"Rs 33,000,000"
Toyota,Corolla KE 50,1977,,Petrol,"Rs 1,000,000"
Nissan,B310,1989,,Petrol,"Rs 380,000"
BMW,740Li PURE,2012,,Petrol,"Rs 25,900,000"
Toyota,Sprinter,1986,,Petrol,"Rs 1,650,000"
Mitsubishi,Lancer,1999,,Petrol,"Rs 4,650,000"
Honda,CRV Vti Lx Awd,2025,,Petrol,"Rs 34,000,000"
Mercedes Benz,GLB 200 AMG Premium PLUS,2024,,Petrol,"Rs 38,000,000"
Mercedes Benz,E300 E Exclusive Premium,2025,,Petrol,"Rs 60,000,000"
Toyota,Rush,2009,,Petrol,"Rs 8,090,000"
Toyota,Sprinter,1998,,Petrol,"Rs 3,900,000"
Suzuki,Spacia safty push / p.door,2023,,Petrol,"Rs 10,450,000"
Toyota,CHR GT MODO Nero,2023,,Petrol,"Rs 19,500,000"
Honda,CRV VTi-L7,2023,,Petrol,"Rs 31,800,000"
Toyota,Corolla AE 96 Wagon,1991,,Petrol,"Rs 1,800,000"
Morris,Minor Tourrin,1958,,Petrol,"Rs 3,000,000"
BMW,523i 3 Option F10,2010,,Petrol,"Rs 15,800,000"
BAIC,X55 II,2024,,Petrol,"Rs 16,000,000"
Ford,Laser,1996,,Petrol,"Rs 2,950,000"
Mitsubishi,eK Wagon safety,2023,,Petrol,"Rs 7,975,000"
BMW,X1 18i MSport,2024,,Petrol,"Rs 36,000,000"
Toyota,Land Cruiser Prado 120 V6,2003,,Petrol,"Rs 18,800,000"
Mercedes Benz,CLA 180 AMG Premium Plus,2019,,Petrol,"Rs 29,000,000"
Suzuki,Wagon R FX WagonR,2023,,Petrol,"Rs 8,100,000"
Nissan,Note E Power X,2024,,Petrol,"Rs 12,640,000"
Peugeot,2008 Sunroof,2019,,Petrol,"Rs 9,975,000"
Ford,Focus EcoBoost 1L,2018,,Petrol,"Rs 12,800,000"
Micro,Tivoli,2016,,Petrol,"Rs 7,650,000"
Daihatsu,Taft Crome Venture,2024,,Petrol,"Rs 9,550,000"
BMW,X1 M Spot,2018,,Petrol,"Rs 21,500,000"
Hino,Minor,1951,,Petrol,"Rs 1,500,000"
BMW,318i M Sport,2018,,Petrol,"Rs 22,500,000"
Maruti Suzuki,Alto,2010,,Petrol,"Rs 3,175,000"
Toyota,Land Cruiser Sahara Cygnus,2007,,Petrol,"Rs 25,000,000"
BMW,740e M sport,2017,,Petrol,"Rs 43,500,000"
Subaru,XV DAA-GPE,2014,,Petrol,"Rs 9,500,000"
Toyota,Land Cruiser Prado 250/VX/BrandNew,2024,,Petrol,"Rs 65,800,000"
Toyota,Yaris Ativ Luxury Premium,2025,,Petrol,"Rs 15,800,000"
Honda,CRV,2024,,Petrol,"Rs 34,000,000"
Toyota,Vitz 8 Air Bags,2008,,Petrol,"Rs 6,950,000"
Nissan,March K13,2010,,Petrol,"Rs 6,590,000"
Audi,A1 S Line,2016,,Petrol,"Rs 9,750,000"
Daihatsu,Terios,2015,,Petrol,"Rs 9,300,000"
Honda,City SV + Sensing,2025,,Petrol,"Rs 13,150,000"
Mercedes Benz,C200 AMG Premium Plus,2025,,Petrol,"Rs 40,000,000"
Honda,Accord EX,2020,,Petrol,"Rs 24,900,000"
BMW,X2,2018,,Petrol,"Rs 25,000,000"
